Minecraft: Story Mode,2018,7,5.7,4.6,1,0,0,0
The Break with Michelle Wolf,2018,18,5.3,4.6,1,0,0,0
Transformers: Cyberverse,2018,7,6.8,4.6,1,0,0,0
Dawn of the Croods,2015,7,6,4.6,1,0,0,0
Power Rangers Beast Morphers,2019,7,6.8,4.5,1,0,0,0
The Big Family Cooking Showdown,2017,7,7,4.5,1,0,0,0
Awake: The Million Dollar Game,2019,7,5.9,4.5,1,0,0,0
Cheer Squad,2016,7,7.4,4.5,1,0,0,0
The Way of the Househusband,2021,16,8.6,4.5,1,0,0,0
Skylanders Academy,2016,7,6.6,4.5,1,0,0,0
The Fix,2018,18,7.1,4.5,1,0,0,0
Astronomy Club: The Sketch Show,2019,18,7.1,4.5,1,0,0,0
Polly Pocket,2018,7,6.8,4.5,1,0,0,0
Archibald's Next Big Thing,2019,7,7.8,4.5,1,0,0,0
All Hail King Julien: Exiled,2017,7,7.5,4.5,1,0,0,0
Dragons: Rescue Riders,2019,7,6.1,4.5,1,0,0,0
21 Thunder,2017,18,6.2,4.5,1,0,0,0
Smoking,2018,18,7.5,4.5,1,0,0,0
My Only Love Song,2017,18,6.9,4.5,1,0,0,0
45 RPM,2019,16,7.3,4.5,1,0,0,0
72 Dangerous Animals: Asia,2018,16,6.6,4.5,1,0,0,0
Tong: Memories,2016,7,8.1,4.5,1,0,0,0
Deaf U,2020,18,6.4,4.5,1,0,0,0
Brotherhood,2019,16,7.6,4.5,1,0,1,0
Lost Song,2018,16,7.2,4.5,1,0,0,0
Power Rangers Ninja Steel,2017,7,6,4.5,1,0,0,0
Silvana Sin Lana,2016,16,7.5,4.5,1,0,0,0
Buddy Thunderstruck,2017,7,7.8,4.5,1,0,0,0
Inside the Criminal Mind,2018,18,5.5,4.5,1,1,0,0
Late Night Restaurant,2015,16,7.9,4.5,1,0,0,0
Holiday Secrets,2019,16,6.5,4.4,1,0,0,0
Historical Roasts,2019,18,5.3,4.4,1,0,0,0
Twelve Forever,2019,7,6.7,4.4,1,0,0,0
Age of Tanks,2019,18,7.3,4.4,1,0,0,0
Samantha!,2018,7,6.7,4.4,1,0,0,0
Horrid Henry,2006,7,6.4,4.4,1,0,1,0
Dinotrux,2015,7,6.9,4.4,1,0,0,0
Beyblade Burst Rise,2020,7,6.5,4.4,1,0,0,0
Keeping Up with the Joneses,2010,7,8.8,4.4,1,0,0,0
Dollar,2019,18,6.7,4.4,1,0,0,0
First and Last,2018,18,6.7,4.4,1,0,0,0
Buried by the Bernards,2021,16,7.3,4.4,1,0,0,0
Kevin Hart: Don't F**k This Up,2019,18,6.5,4.4,1,0,0,0
LEGO City Adventures,2019,7,7,4.4,1,0,1,0
Dragon Pilot: Hisone and Masotan,2018,16,6.9,4.4,1,0,0,0
Talking Tom and Friends,2014,7,6.3,4.4,1,0,0,0
Hero Mask,2018,16,6.2,4.4,1,0,0,0
The Ghost Bride,2020,18,6,4.4,1,0,0,0
Chief of Staff,2019,16,7.9,4.4,1,0,0,0
Three Days of Christmas,2019,18,6.8,4.4,1,0,0,0
Homemade,2020,16,6,4.4,1,0,0,0
Exhibit A,2019,18,6.2,4.4,1,0,1,0
Apache: La vida de Carlos Tevez,2019,18,7.9,4.4,1,0,0,0
Home: Adventures with Tip & Oh,2016,7,6,4.3,1,0,0,0
Hotel Transylvania,2017,7,5.5,4.3,1,0,0,0
The Garden of Heaven,2011,16,8.7,4.3,1,0,0,0
A Boy Named Flora A,2017,18,7.8,4.3,1,0,0,0
The Idhun Chronicles,2020,16,5.4,4.3,1,0,0,0
44 Cats,2018,7,6.1,4.3,1,0,0,0
72 Dangerous Places to Live,2016,18,6.2,4.3,1,0,0,0
Turbo FAST,2013,7,6.5,4.3,1,0,0,0
Legend Quest,2017,7,7.4,4.3,1,0,0,0
Dinosaur King,2007,7,5.7,4.3,1,0,0,0
The Rap Game,2016,7,5.7,4.3,1,0,0,0
Basketball or Nothing,2019,7,7.5,4.3,1,0,0,0
How to Ruin Christmas: The Wedding,2020,18,6.2,4.3,1,0,0,0
ReBoot: The Guardian Code,2018,7,3.8,4.3,1,0,0,0
Hoff the Record,2015,16,7,4.3,1,0,1,0
Larry Charles' Dangerous World of Comedy,2019,18,7.3,4.3,1,0,0,0
Triad Princess,2019,18,6.9,4.3,1,0,0,0
Apaches,2015,18,7,4.3,1,0,0,0
Followers,2020,18,6.2,4.2,1,0,0,0
13 Reasons Why: Beyond the Reasons,2017,18,6.4,4.2,1,0,0,0
Cupcake & Dino - General Services,2018,7,7.8,4.2,1,0,0,0
Ice Fantasy,2016,16,7.1,4.2,1,0,0,0
Revolutionary Love,2017,7,7.1,4.2,1,0,0,0
Stretch Armstrong & the Flex Fighters,2017,7,6.5,4.2,1,0,0,0
Westside,2018,16,6.2,4.2,1,0,1,0
Alien TV,2020,7,6.2,4.2,1,0,0,0
Love O2O,2016,16,8,4.2,1,0,0,0
Follow This,2018,18,4.9,4.2,1,0,0,0
Living Undocumented,2019,18,6.6,4.2,1,0,0,0
Fate/Extra Last Encore,2018,18,5.4,4.2,1,0,0,0
Puerta 7,2020,18,5.7,4.2,1,0,0,0
We Speak Dance,2018,7,7.6,4.2,1,0,0,0
Racket Boys,2021,16,1.1,4.2,1,0,0,0
Centaurworld,2021,7,7.1,4.2,1,0,0,0
Magmel of the Sea Blue,2019,7,6.2,4.1,1,0,0,0
Last Hope,2018,16,5.8,4.1,1,0,0,0
Death by Magic,2018,7,6.1,4.1,1,0,0,0
Welcome to the Family,2018,16,6.7,4.1,1,0,0,0
Gormiti,2018,7,6,4.1,1,0,0,0
The Casketeers,2018,16,7.5,4.1,1,0,0,0
Spectros,2020,18,4.7,4.1,1,0,0,0
My Runway,2016,7,6.4,4.1,1,0,0,0
LEGO Marvel Avengers: Climate Conundrum,2020,7,7,4.1,1,0,0,0
The Haunted House,2016,7,8.4,4,1,0,0,0
Oddbods (Shorts),2015,7,6.4,4,1,0,0,0
Cleo & Cuquin,2018,7,8,4,1,0,0,0
Magic for Humans Spain,2021,18,6.4,4,1,0,0,0
The Qin Empire,2009,7,8.1,4,1,0,0,0
The Comedy Lineup,2018,18,5.9,4,1,0,0,0
Absurd Planet,2020,7,3.9,4,1,0,0,0
Children of Adam,2020,18,7.9,4,1,0,0,0
Nowhere Man,2019,18,5.6,4,1,0,0,0
Club de Cuervos Presents: The Ballad of Hugo Sánchez,2018,18,6.5,4,1,0,0,0
Lego Bionicle: The Journey to One,2016,7,5.5,4,1,0,0,0
Back Street Girls: Goku Dolls,2018,18,6.7,4,1,0,0,0
The Iliza Shlesinger Sketch Show,2020,18,5,4,1,0,0,0
The Writer,2019,7,6.6,4,1,0,0,0
H2O - Abenteuer Meerjungfrau,2015,7,5.6,4,1,0,0,0
The Fierce Wife,2010,16,6.8,4,1,0,0,0
Eugenie Nights - ليالي أوجيني,2018,16,7.4,4,1,0,0,0
Tiny Creatures,2020,7,4.9,4,1,0,0,0
Standup and Away! with Brian Regan,2018,16,5.8,4,1,0,0,0
Black Crows,2018,18,5.6,4,1,0,0,0
Yummy Mummies,2017,7,4.1,4,1,0,0,0
revisions,2019,18,6,4,1,0,0,0
Green Door,2019,18,6.3,4,1,0,0,0
Million Dollar Beach House,2020,18,4.1,4,1,0,0,0
Dino Girl Gauko,2019,7,6.7,3.9,1,0,0,0
Hasmukh,2020,18,5.3,3.9,1,0,0,0
Here to Heart,2018,7,7.4,3.9,1,0,0,0
The Good Bandit,2019,18,7.8,3.9,1,0,0,0
Locombianos,2021,18,3.6,3.9,1,0,0,0
Fugitiva,2018,18,5.7,3.9,1,0,0,0
Flinch,2019,7,4.3,3.9,1,0,0,0
LEGO Jurassic World: The Secret Exhibit,2018,7,6.3,3.9,1,0,0,0
Strong,2016,7,7.5,3.9,1,0,0,0
ID-0,2017,16,6.1,3.9,1,0,0,0
Tijuana,2019,16,7.1,3.9,1,0,0,0
Dinotrux: Supercharged,2017,7,7.2,3.9,1,0,0,0
Edgar Rice Burroughs' Tarzan and Jane,2017,7,4.8,3.9,1,0,0,0
ZOIDS WILD,2018,7,5.8,3.8,1,0,0,0
Cabins in the Wild with Dick Strawbridge,2017,7,6.8,3.8,1,0,0,0
Best.Worst.Weekend.Ever.,2018,7,6.4,3.8,1,0,0,0
Fangbone!,2016,7,5.7,3.8,1,0,0,0
Pinky Malinky,2019,7,5.7,3.8,1,0,0,0
Extreme Engagement,2019,18,5.7,3.8,1,0,0,0
The In-Laws,2003,13,5.7,3.8,1,0,0,0
Hong Kong West Side Stories,2019,18,7.3,3.8,1,0,0,0
Life Plan A and B,2017,7,7.6,3.8,1,0,0,0
Empire Games,2018,7,5.7,3.8,1,0,0,0
J-Style Trip,2020,16,5.4,3.7,1,0,0,0
Kong: King of the Apes,2016,7,5.8,3.7,1,0,0,0
Power Players,2019,7,6,3.7,1,0,0,0
The Outsiders,2004,16,7.4,3.7,1,0,0,0
Nailed It! France,2019,16,6.4,3.7,1,0,0,0
Justice,2019,7,5.2,3.7,1,0,0,0
Meet the Adebanjos,2012,7,7.6,3.7,1,0,0,0
LEGO Friends: The Power of Friendship,2016,7,6,3.6,1,0,0,0
Dreamworks Spooky Stories,2012,7,6.7,3.6,1,0,0,0
28 Faces of the Moon,2016,7,5.5,3.6,1,0,0,0
Harvey Street Kids,2018,7,6.6,3.6,1,0,0,0
Edha,2018,18,4.8,3.6,1,0,0,0
The Degenerates,2018,18,6.2,3.6,1,0,0,0
Chasing Cameron,2016,7,3.7,3.6,1,0,0,0
YG Future Strategy Office,2018,18,7,3.5,1,0,0,0
Тобот,2010,7,6.6,3.5,1,0,1,0
In The Bosom of a Thorn,2019,16,7.3,3.5,1,0,0,0
Styling Hollywood,2019,16,7.3,3.5,1,0,0,0
The Goop Lab,2020,18,2.5,3.5,1,0,0,0
Kulipari: An Army of Frogs,2016,7,7,3.5,1,0,0,0
Happy Jail,2019,18,8,3.4,1,0,0,0
Lavender,2001,16,6.6,3.4,1,0,0,0
KO One,2005,7,5.4,3.4,1,0,0,0
K.O.3an Guo,2009,16,5.3,3.4,1,0,0,0
Part-Time Idol,2017,7,7,3.3,1,0,0,0
The Sound of Your Heart: Reboot,2018,7,5.9,3.3,1,0,0,0
Bottersnikes & Gumbles,2016,7,5.2,3.2,1,0,0,0
Jusqu'à l'Aube,2020,18,2.7,3.1,1,0,0,0
Droppin' Cash: Los Angeles,2018,16,3.5,3,1,0,0,0
Robozuna,2018,7,6.3,3,1,0,0,0
Lucky Days,2010,7,7,3,1,0,0,0
Stunt Science,2018,18,5,3,1,0,0,0
The Year of Happiness and Love,2009,7,5.2,2.9,1,0,0,0
Kibaoh Klashers,2017,7,6.3,2.7,1,0,0,0
Rick and Morty,2013,18,9.2,10,0,1,0,0
Seinfeld,1989,16,8.8,9.3,0,1,0,0
Vikings,2013,18,8.5,9.2,0,1,1,0
Fargo,2014,18,8.9,9.2,0,1,0,0
Brooklyn Nine-Nine,2013,16,8.4,9.2,0,1,0,0
Lost,2004,16,8.3,9.1,0,1,0,0
Parks and Recreation,2009,16,8.6,9.1,0,1,0,0
The Simpsons,1989,7,8.6,9.1,0,1,0,1
It's Always Sunny in Philadelphia,2005,18,8.8,9,0,1,0,0
Firefly,2002,16,9,9,0,1,0,0
My Hero Academia,2016,16,8.4,9,0,1,0,0
How I Met Your Mother,2005,16,8.3,9,0,1,1,0
Modern Family,2009,7,8.4,9,0,1,0,0
The Handmaid's Tale,2017,18,8.4,9,0,1,0,0
Twin Peaks,1990,18,8.8,8.9,0,1,0,0
Homeland,2011,18,8.3,8.9,0,1,0,0
Gravity Falls,2012,7,8.9,8.8,0,1,0,1
Futurama,1999,16,8.4,8.8,0,1,0,0
Sons of Anarchy,2008,18,8.5,8.8,0,1,0,0
The X-Files,1993,18,8.6,8.7,0,1,0,0
Line of Duty,2012,18,8.7,8.7,0,1,1,0
Justified,2010,18,8.6,8.7,0,1,0,0
This Is Us,2016,16,8.7,8.7,0,1,1,0
Freaks and Geeks,1999,16,8.7,8.7,0,1,0,0
Prison Break,2005,16,8.3,8.7,0,1,1,0
Scrubs,2001,16,8.3,8.7,0,1,1,0
What We Do in the Shadows,2019,18,8.5,8.7,0,1,0,0
Archer,2009,18,8.6,8.6,0,1,0,0
Killing Eve,2018,16,8.2,8.6,0,1,0,0
Adventure Time,2010,7,8.6,8.6,0,1,0,0
24,2001,16,8.3,8.6,0,1,0,0
The Twilight Zone,1959,7,9,8.6,0,1,0,0
Buffy the Vampire Slayer,1997,16,8.2,8.6,0,1,1,0
White Collar,2009,7,8.2,8.5,0,1,0,0
Teen Wolf,2011,16,7.6,8.5,0,1,1,0
The Shield,2002,18,8.7,8.5,0,1,0,0
Bob's Burgers,2011,16,8.1,8.5,0,1,0,0
30 Rock,2006,16,8.2,8.4,0,1,1,0
Legion,2017,18,8.2,8.4,0,1,0,0
Atlanta,2016,18,8.6,8.4,0,1,0,0
The Office,2001,16,8.5,8.4,0,1,1,0
Frasier,1993,7,8.1,8.3,0,1,0,0
Pretty Little Liars,2010,16,7.4,8.3,0,1,0,0
Mr Inbetween,2018,18,8.6,8.3,0,1,0,0
Friday Night Lights,2006,7,8.6,8.3,0,1,1,0
Taboo,2017,18,8.4,8.3,0,1,0,0
Normal People,2020,16,8.5,8.3,0,1,0,0
Black Sails,2014,18,8.2,8.3,0,1,0,0
Elementary,2012,16,7.9,8.3,0,1,0,0
Veronica Mars,2004,16,8.3,8.3,0,1,0,0
11.22.63,2016,18,8.2,8.3,0,1,0,0
Nathan For You,2013,16,8.9,8.2,0,1,0,0
Bones,2005,16,7.8,8.2,0,1,1,0
The Killing,2011,18,8.2,8.2,0,1,0,0
Naruto Shippūden,2007,7,8.6,8.2,0,1,0,0
Burn Notice,2007,7,7.9,8.2,0,1,1,0
Steins;Gate,2011,16,8.8,8.2,0,1,0,0
Family Guy,1999,16,8.1,8.2,0,1,0,0
Cheers,1982,7,7.9,8.2,0,1,1,0
DAVE,2020,18,8.3,8.2,0,1,0,0
Misfits,2009,18,8.2,8.1,0,1,0,0
Peep Show,2003,18,8.6,8.1,0,1,1,0
Criminal Minds,2005,16,8,8.1,0,1,0,0
Superstore,2015,16,7.8,8.1,0,1,0,0
Lie to Me,2009,16,8,8.1,0,1,0,0
The Orville,2017,16,8,8,0,1,0,0
Preacher,2016,18,8,8,0,1,1,0
12 Monkeys,2015,16,7.7,8,0,1,0,0
Dirk Gently's Holistic Detective Agency,2016,16,8.3,8,0,1,0,0
Smallville,2001,7,7.5,8,0,1,0,0
RuPaul's Drag Race,2009,16,8.4,8,0,1,0,0
Fear the Walking Dead,2015,18,6.9,8,0,1,0,0
Cowboy Bebop,1998,16,8.9,8,0,1,0,0
Blue Bloods,2010,16,7.6,8,0,1,0,0
Inside No. 9,2014,18,8.5,8,0,1,0,0
Parenthood,2010,7,8.2,7.9,0,1,0,0
Desperate Housewives,2004,7,7.5,7.9,0,1,0,0
Broad City,2014,18,8.4,7.9,0,1,0,0
Boston Legal,2004,16,8.4,7.9,0,1,0,0
Revenge,2011,18,7.8,7.9,0,1,0,0
Samurai Champloo,2004,18,8.5,7.9,0,1,0,0
Workaholics,2011,16,8.1,7.9,0,1,1,0
The Act,2019,18,8,7.9,0,1,0,0
The Fosters,2013,16,7.9,7.9,0,1,1,0
Younger,2015,16,7.8,7.9,0,1,0,0
The Good Doctor,2017,16,8.1,7.9,0,1,0,0
Terminator: The Sarah Connor Chronicles,2008,7,7.7,7.9,0,1,0,0
Angel,1999,7,7.9,7.9,0,1,1,0
09-01-2001,2018,16,7.8,7.9,0,1,0,0
Snowfall,2017,18,8.2,7.8,0,1,0,0
The Venture Bros.,2004,18,8.5,7.8,0,1,0,0
The Strain,2014,18,7.3,7.8,0,1,0,0
The Terror,2018,18,7.9,7.8,0,1,1,0
Zoey's Extraordinary Playlist,2020,16,8.1,7.8,0,1,0,0
The League,2009,18,8.2,7.8,0,1,0,0
Key & Peele,2012,18,8.3,7.8,0,1,0,0
Malcolm in the Middle,2000,7,8,7.8,0,1,0,0
Dollhouse,2009,16,7.7,7.8,0,1,0,0
The Great,2020,18,8.1,7.8,0,1,0,0
My Name Is Earl,2005,16,7.7,7.8,0,1,0,0
Scandal,2012,16,7.7,7.8,0,1,0,0
Motherland: Fort Salem,2020,16,7.2,7.8,0,1,0,0
Awkward.,2011,16,7.5,7.8,0,1,0,0
Raising Hope,2010,16,8,7.8,0,1,0,0
Law & Order: Special Victims Unit,1999,16,8,7.8,0,1,0,0
Castle Rock,2018,18,7.6,7.7,0,1,0,0
The Last Ship,2014,16,7.5,7.7,0,1,0,0
Cruel Summer,2021,16,7.5,7.7,0,1,1,0
Chicago Fire,2012,16,8,7.7,0,1,0,0
Better Off Ted,2009,7,8.2,7.7,0,1,0,0
Prodigal Son,2019,16,7.7,7.7,0,1,0,0
Timeless,2016,7,7.7,7.7,0,1,0,0
Devs,2020,18,7.7,7.7,0,1,0,0
You're the Worst,2014,18,8.1,7.7,0,1,0,0
Elfen Lied,2004,18,8,7.7,0,1,1,0
Please Like Me,2013,18,8.5,7.7,0,1,0,0
Lethal Weapon,2016,16,7.9,7.7,0,1,0,0
The Last Man on Earth,2015,16,7.3,7.7,0,1,0,0
TRIGUN,1998,16,8.3,7.7,0,1,0,0
My So-Called Life,1994,16,8.3,7.6,0,1,0,0
Little Fires Everywhere,2020,18,7.7,7.6,0,1,0,0
The Librarians,2014,16,7.3,7.6,0,1,0,0
In the Flesh,2013,18,8,7.6,0,1,0,0
The Exorcist,2016,16,8,7.6,0,1,0,0
American Dad!,2005,16,7.3,7.6,0,1,0,0
Ramy,2019,18,8.1,7.6,0,1,0,0
Chicago P.D.,2014,16,8.1,7.6,0,1,0,0
Stargate Atlantis,2004,7,8.1,7.6,0,1,1,0
Marvel's Runaways,2017,16,7,7.6,0,1,0,1
Rescue Me,2004,18,8.3,7.6,0,1,0,0
Shadowhunters,2016,16,6.6,7.6,0,1,0,0
Everybody Hates Chris,2005,7,7.4,7.6,0,1,0,0
Stargate Universe,2009,16,7.6,7.6,0,1,0,0
PEN15,2019,18,8,7.6,0,1,0,0
My Mad Fat Diary,2013,16,8.4,7.6,0,1,0,0
RuPaul's Drag Race All Stars,2012,16,8.5,7.6,0,1,0,0
The Gifted,2017,16,7.3,7.5,0,1,0,0
Future Man,2017,18,7.7,7.5,0,1,0,0
Prime Suspect,1991,18,8.4,7.5,0,1,0,0
Better Things,2016,18,7.8,7.5,0,1,0,0
Sleepy Hollow,2013,16,7.4,7.5,0,1,0,0
Regular Show,2010,7,8.4,7.5,0,1,0,0
M*A*S*H,1972,7,8.4,7.5,0,1,0,0
Top of the Lake,2013,18,7.5,7.5,0,1,0,0
Switched at Birth,2011,16,7.7,7.5,0,1,0,0
Wayward Pines,2015,16,7.4,7.5,0,1,0,0
Saturday Night Live,1975,16,8,7.5,0,1,0,0
Dragon Ball Super,2015,7,8.4,7.5,0,1,0,0
Fresh Off the Boat,2015,7,7.8,7.5,0,1,0,0
The Mighty Boosh,2004,16,8.3,7.5,0,1,0,0
Cardinal,2017,18,7.7,7.4,0,1,0,0
Absolutely Fabulous,1992,16,8.1,7.4,0,1,0,0
Letterkenny,2016,18,8.6,7.4,0,1,0,0
Scream Queens,2015,16,7.1,7.4,0,1,0,0
Wilfred,2011,18,7.8,7.4,0,1,0,0
Deutschland,2015,18,8.1,7.4,0,1,0,0
Empire,2015,16,7.4,7.4,0,1,0,0
Brockmire,2017,18,8,7.4,0,1,0,0
The Unit,2006,16,8.1,7.4,0,1,0,0
Genius,2017,16,8.3,7.4,1,1,1,1
Mayans M.C.,2018,18,7.6,7.4,0,1,0,0
black-ish,2014,16,7.1,7.4,0,1,0,0
CSI: Crime Scene Investigation,2000,16,7.6,7.4,0,1,0,0
Tokyo Ghoul,2014,16,7.8,7.4,0,1,0,0
MythBusters,2003,7,8.3,7.4,0,1,0,0
Don't Trust the B---- in Apartment 23,2012,16,7.3,7.4,0,1,0,0
Sailor Moon,1992,16,7.8,7.4,0,1,0,0
One Tree Hill,2003,16,7.7,7.4,0,1,0,0
Nip/Tuck,2003,18,7.6,7.4,0,1,0,0
Looking for Alaska,2019,18,8.1,7.4,0,1,0,0
New Amsterdam,2018,16,8.1,7.4,0,1,0,0
The Golden Girls,1985,7,8,7.4,0,1,0,0
Cougar Town,2009,7,7,7.3,0,1,1,0
The Purge,2018,18,6.5,7.3,0,1,0,0
Catch-22,2019,18,7.8,7.3,0,1,1,0
The Rookie,2018,16,8,7.3,0,1,0,1
Married... with Children,1987,7,8,7.3,0,1,0,0
The Looming Tower,2018,18,8,7.3,0,1,0,0
Blindspot,2015,16,7.4,7.3,0,1,0,0
Steven Universe,2013,7,8.2,7.3,0,1,0,0
Nashville,2012,7,7.7,7.3,0,1,0,0
Salem,2014,18,7.2,7.3,0,1,0,0
The Mindy Project,2012,7,7.4,7.3,0,1,0,0
Mrs. America,2020,18,7.9,7.3,0,1,0,0
The Middle,2009,7,7.6,7.3,0,1,0,0
Roseanne,1988,7,7,7.3,0,1,1,0
Black Clover,2017,16,8.3,7.3,0,1,0,0
Witches of East End,2013,16,7.6,7.3,0,1,0,0
Whitechapel,2009,7,7.9,7.3,0,1,0,0
Stumptown,2019,16,7.5,7.3,0,1,0,0
Harlots,2017,18,7.7,7.2,0,1,0,0
UnREAL,2015,16,7.8,7.2,0,1,0,0
The Wonder Years,1988,7,8.3,7.2,0,1,0,0
Graceland,2013,16,7.7,7.2,0,1,0,0
Anthony Bourdain: No Reservations,2005,7,8.5,7.2,0,1,0,0
Ugly Betty,2006,7,6.5,7.2,0,1,0,0
Marvel's Cloak & Dagger,2018,16,6.7,7.2,0,1,0,0
The Bold Type,2017,16,7.9,7.2,0,1,0,0
The Resident,2018,16,7.7,7.2,0,1,1,0
Dragon Ball,1996,16,8.5,7.2,0,1,0,0
The Goldbergs,2013,7,8.1,7.2,0,1,0,0
Terriers,2010,18,8.4,7.2,0,1,0,0
American Horror Stories,2021,18,6.5,7.2,0,1,0,0
ER,1994,16,7.7,7.2,0,1,0,0
Fairy Tail,2009,16,8,7.2,0,1,0,0
Bunheads,2012,16,7.6,7.2,0,1,0,0
High Fidelity,2020,18,7.7,7.2,0,1,0,0
Horace and Pete,2016,18,8.5,7.2,0,1,0,0
The Amazing World of Gumball,2011,7,8.2,7.1,0,1,0,0
Blackadder,1983,7,8,7.1,0,1,1,0
Hell's Kitchen,2005,16,7.1,7.1,0,1,1,0
Robot Chicken,2005,18,7.7,7.1,0,1,0,0
People of Earth,2016,18,7.7,7.1,0,1,0,0
Boruto: Naruto Next Generations,2017,16,7,7.1,0,1,0,0
The Musketeers,2014,16,7.8,7.1,0,1,0,0
Shrill,2019,18,7.4,7.1,0,1,0,0
LEGO Masters,2020,7,7.4,7.1,0,1,0,0
Good Behavior,2016,18,8.1,7.1,0,1,0,0
Murdoch Mysteries,2008,7,8.1,7.1,0,1,0,0
Mom,2013,16,7.2,7.1,1,1,0,0
Will & Grace,1998,16,7.2,7.1,0,1,0,0
King of the Hill,1997,7,7.3,7.1,0,1,0,0
Doc Martin,2004,7,8.3,7.1,0,1,0,0
Impractical Jokers,2011,16,8.6,7.1,0,1,0,0
Debris,2021,16,6.5,7.1,0,1,0,0
Solar Opposites,2020,18,8,7,0,1,0,0
Trust,2018,18,7.6,7,0,1,0,0
SIX,2017,18,7.3,7,0,1,0,0
Last Man Standing,2011,7,7.5,7,0,1,0,0
Body of Proof,2011,16,7.1,7,0,1,0,0
The Hitchhiker's Guide to the Galaxy,1981,7,8,7,0,1,1,0
Afro Samurai,2007,18,7.7,7,0,1,0,0
S.W.A.T.,2017,16,7,7,0,1,0,0
A Million Little Things,2018,16,7.9,7,0,1,0,0
For Life,2020,16,7.6,7,0,1,0,0
Battlestar Galactica,1978,7,7.2,7,0,1,0,0
Alfred Hitchcock Presents,1955,16,8.5,7,0,1,0,0
Flashpoint,2008,16,7.7,7,0,1,1,0
The Detour,2016,18,7.7,7,0,1,0,0
Greek,2007,16,7.5,7,0,1,0,0
Casual,2015,18,7.5,7,0,1,0,0
Mary Kills People,2017,18,7.5,7,0,1,0,0
Mushi-Shi,2005,16,8.5,7,0,1,1,0
Baskets,2016,18,7.6,7,0,1,0,0
Touch,2012,16,7.3,7,0,1,1,0
Rurouni Kenshin,1996,16,8.5,7,0,1,1,0
Big Sky,2020,16,6.7,7,0,1,1,0
The Wrong Mans,2013,18,7.8,7,0,1,0,0
Chance,2016,18,7.7,6.9,0,1,0,0
The Split,2018,18,7.7,6.9,0,1,0,0
Make It or Break It,2009,16,7.5,6.9,0,1,0,0
Das Boot,2018,18,7.4,6.9,0,1,0,0
Legit,2013,18,8.2,6.9,0,1,0,0
Breeders,2020,18,7.4,6.9,0,1,0,0
Queen Sugar,2016,16,7.6,6.9,0,1,0,0
MasterChef,2010,16,7.3,6.9,0,1,0,0
Young Rock,2021,16,7.1,6.9,0,1,0,0
The Eric Andre Show,2012,18,8.6,6.9,0,1,0,0
Man Seeking Woman,2015,18,7.8,6.9,0,1,0,0
Pretty Little Liars: The Perfectionists,2019,16,7,6.9,0,1,0,0
Yu Yu Hakusho,1992,16,8.4,6.9,0,1,0,0
Lodge 49,2018,16,7.7,6.9,0,1,0,0
I Am the Night,2019,18,7,6.9,0,1,0,0
NOS4A2,2019,16,6.7,6.9,0,1,0,0
The Glades,2010,16,7.4,6.9,0,1,0,0
The Bridge,2013,18,7.6,6.9,1,1,0,0
Underground,2016,18,7.8,6.9,0,1,1,0
A Teacher,2020,18,6.9,6.9,0,1,0,0
Danny Phantom,2004,7,7.1,6.9,0,1,0,0
Sliders,1995,7,7.4,6.9,0,1,0,0
30 for 30,2009,7,8.8,6.9,0,1,0,0
Life in Pieces,2015,16,8,6.9,0,1,1,0
The Amazing Race,2001,7,7.6,6.8,0,1,1,0
Pitch,2016,16,7.4,6.8,0,1,0,0
Numb3rs,2005,7,6.9,6.8,0,1,0,0
Roswell,1999,16,7.5,6.8,0,1,0,0
Tyrant,2014,18,7.8,6.8,0,1,0,0
Legends,2014,16,7.5,6.8,0,1,0,0
Angie Tribeca,2016,16,7,6.8,0,1,0,0
FLCL,2000,18,8.2,6.8,0,1,0,0
Fosse/Verdon,2019,18,7.9,6.8,0,1,0,0
Assassination Classroom,2015,16,8,6.8,0,1,0,0
Top Chef,2006,16,7.6,6.8,0,1,0,0
Ghost Whisperer,2005,7,6.4,6.8,0,1,1,0
Darker than Black,2007,16,7.7,6.8,0,1,1,0
Kaguya-sama: Love is War,2019,16,8.4,6.8,0,1,0,0
Ally McBeal,1997,16,6.8,6.8,0,1,0,0
Everything's Gonna Be Okay,2020,16,7.3,6.8,0,1,0,0
Psycho-Pass,2012,18,8.2,6.8,0,1,1,0
The Powerpuff Girls,1998,7,7.3,6.8,0,1,0,0
Friday Night Dinner,2011,18,8.1,6.8,0,1,0,0
Wu-Tang: An American Saga,2019,18,8.2,6.8,0,1,0,0
Hellsing Ultimate,2006,18,8.3,6.8,0,1,0,0
Claws,2017,18,7.4,6.8,0,1,0,0
Marvel's M.O.D.O.K.,2021,18,6.3,6.8,0,1,0,0
Shark Tank,2009,7,7.6,6.8,0,1,0,0
Ghost Adventures,2008,13,7.5,6.7,0,1,0,0
Miranda,2009,7,8.2,6.7,0,1,0,0
Making It,2018,7,7.9,6.7,0,1,0,0
The Son,2017,16,7.5,6.7,1,1,0,0
10 Things I Hate About You,2009,16,7.3,6.7,0,1,0,1
Good Trouble,2019,16,7.5,6.7,0,1,0,0
Ben 10,2005,7,7.3,6.7,0,1,0,0
The Mick,2017,16,7.8,6.7,0,1,0,0
WWE Raw,1993,7,7.8,6.7,0,1,0,0
Party of Five,1994,7,6.8,6.7,0,1,0,0
Overlord,2015,18,7.8,6.7,0,1,0,0
